Id,SalePrice
1791,204051.88
1792,160995.39
1793,143361.28
1794,151757.4
1795,142634.14
1796,110337.55
1797,132836.08
1798,123171.68
1799,113209.49
1800,123684.06
1801,140736.52
1802,154662.17
1803,146081.39
1804,150296.22
1805,130240.47
1806,110417.43
1807,123200.35
1808,126117.99
1809,111432.234
1810,142826.2
1811,98916.98
1812,96943.53
1813,126487.055
1814,96563.11
1815,48311.695
1816,110037.95
1817,101081.33
1818,150564.92
1819,117585.5
1820,60909.605
1821,108316.055
1822,165326.64
1823,54272.992
1824,155816.94
1825,122251.734
1826,100720.18
1827,101528.64
1828,132397.86
1829,117706.12
1830,151712.97
1831,169587.67
1832,85911.05
1833,146217.14
1834,132784.53
1835,128921.9
1836,136186.97
1837,94481.25
1838,127490.766
1839,81349.5
1840,178838.47
1841,141769.06
1842,68978.625
1843,147794.61
1844,125151.805
1845,123507.734
1846,146471.14
1847,175316.88
1848,53876.684
1849,109042.7
1850,113204.96
1851,149183.66
1852,120981.85
1853,124906.54
1854,178226.56
1855,134191.11
1856,222282.56
1857,151830.22
1858,143216.16
1859,119020.484
1860,148522.7
1861,117906.43
1862,332975.47
1863,335922.62
1864,335716.38
1865,308467.53
1866,351701.22
1867,236003.52
1868,312831.03
1869,211807.58
1870,235139.72
1871,243045.92
1872,168467.67
1873,236038.89
1874,142026.86
1875,217205.45
1876,190780.05
1877,217128.61
1878,204183.27
1879,139295.22
1880,137806.36
1881,222182.52
1882,244206.02
1883,197155.23
1884,206889.4
1885,252240.19
1886,315173.4
1887,204452.38
1888,305504.2
1889,149966.77
1890,133658.38
1891,146759.03
1892,104592.484
1893,141148.5
1894,119807.164
1895,150706.86
1896,122551.51
1897,105712.82
1898,90711.69
1899,140329.36
1900,124909.27
1901,165272.1
1902,133276.53
1903,245609.0
1904,146543.1
1905,197735.02
1906,186364.36
1907,217100.47
1908,109116.98
1909,126377.92
1910,116324.58
1911,215460.08
1912,297215.84
1913,124765.11
1914,63732.105
1915,310135.3
1916,64639.746
1917,277903.8
1918,142003.69
1919,172688.75
1920,142982.66
1921,466459.78
1922,352056.3
1923,219574.53
1924,207252.78
1925,213304.36
1926,410088.22
1927,138721.45
1928,141090.62
1929,122999.59
1930,127547.81
1931,143456.33
1932,140218.72
1933,173451.28
1934,182152.81
1935,170604.92
1936,192430.27
1937,188996.47
1938,169713.88
1939,246712.84
1940,164374.55
1941,175804.27
1942,191317.69
1943,178758.16
1944,326899.38
1945,380448.75
1946,119035.34
1947,333584.16
1948,168425.11
1949,224204.83
1950,185686.3
1951,244366.52
1952,204568.81
1953,160308.84
1954,200617.42
1955,140388.38
1956,289847.8
1957,154947.69
1958,319510.47
1959,142336.28
1960,114509.13
1961,111032.63
1962,93149.97
1963,92262.15
1964,109674.62
1965,153639.72
1966,141026.19
1967,287203.0
1968,498772.06
1969,423088.03
1970,491387.44
1971,454272.72
1972,412382.88
1973,250747.66
1974,333285.22
1975,501911.8
1976,274891.78
1977,359510.47
1978,397310.44
1979,336328.75
1980,199851.7
1981,314616.9
1982,242560.14
1983,223346.72
1984,169804.7
1985,221345.44
1986,221044.2
1987,168763.08
1988,172699.61
1989,190839.17
1990,229660.73
1991,249543.67
1992,220972.77
1993,171557.92
1994,239183.88
1995,189682.08
1996,249602.19
1997,299238.84
1998,338201.03
1999,249202.12
2000,295052.25
2001,254194.77
2002,267461.2
2003,263053.84
2004,285029.66
2005,235237.52
2006,232143.73
2007,246913.38
2008,212051.52
2009,189428.66
2010,193216.75
2011,124256.29
2012,181720.11
2013,182971.11
2014,182222.83
2015,205908.17
2016,196257.6
2017,189274.42
2018,120714.36
2019,116930.1
2020,100162.22
2021,108575.13
2022,175523.14
2023,135806.7
2024,217577.39
2025,343341.53
2026,167745.6
2027,143868.73
2028,148104.45
2029,170212.94
2030,272078.62
2031,237169.33
2032,277090.6
2033,250896.67
2034,149656.31
2035,227631.98
2036,179978.67
2037,179426.16
2038,242736.69
2039,199567.53
2040,298339.84
2041,281149.9
2042,205093.69
2043,169933.31
2044,168240.97
2045,212092.77
2046,138204.36
2047,156787.48
2048,136808.03
2049,132000.2
2050,186178.36
2051,99189.41
2052,143397.11
2053,153287.16
2054,71871.445
2055,158355.84
2056,145525.73
2057,120364.555
2058,228006.53
2059,128750.484
2060,168336.47
2061,177119.08
2062,138212.39
2063,112075.96
2064,156870.19
2065,126867.234
2066,157169.23
2067,108288.79
2068,143585.67
2069,86196.65
2070,105633.2
2071,90170.03
2072,120300.29
2073,135245.89
2074,195253.4
2075,153343.45
2076,122454.414
2077,161263.38
2078,130308.805
2079,140910.56
2080,118716.67
2081,124410.195
2082,139100.75
2083,133699.3
2084,102812.16
2085,134587.25
2086,146019.8
2087,132610.66
2088,88804.086
2089,80579.68
2090,143104.47
2091,124566.92
2092,128623.59
2093,121647.91
2094,97741.43
2095,152794.58
2096,71823.62
2097,85558.164
2098,152994.19
2099,52191.59
2100,96166.55
2101,121550.16
2102,135123.03
2103,99078.7
2104,134979.17
2105,118051.24
2106,68922.08
2107,210276.95
2108,117283.11
2109,111333.87
2110,125529.66
2111,189986.6
2112,150791.97
2113,128917.71
2114,111690.984
2115,165307.72
2116,117108.766
2117,159584.14
2118,129591.125
2119,106449.92
2120,109214.945
2121,117151.55
2122,92296.3
2123,90288.18
2124,181017.84
2125,139765.2
2126,138724.5
2127,165054.89
2128,132964.22
2129,102854.914
2130,154891.11
2131,150327.48
2132,122104.0
2133,124306.43
2134,115936.195
2135,106509.12
2136,74729.35
2137,110386.91
2138,134252.55
2139,154054.34
2140,136354.88
2141,132238.11
2142,132741.73
2143,145224.47
2144,103244.984
2145,142213.77
2146,165841.9
2147,154989.22
2148,137609.11
2149,146411.66
2150,218310.05
2151,92193.55
2152,161687.95
2153,146545.61
2154,107751.36
2155,151224.28
2156,272769.97
2157,224818.05
2158,235760.81
2159,200528.48
2160,165323.17
2161,252065.38
2162,371634.25
2163,376164.5
2164,243693.72
2165,198819.83
2166,152813.52
2167,198432.45
2168,204322.94
2169,190830.23
2170,228395.66
2171,156122.16
2172,139777.45
2173,175828.73
2174,213334.48
2175,316258.5
2176,357615.38
2177,224932.12
2178,214212.95
2179,143106.11
2180,269559.47
2181,188188.39
2182,237892.86
2183,198056.97
2184,130489.37
2185,115135.27
2186,146823.58
2187,145975.55
2188,153430.77
2189,153674.73
2190,82436.78
2191,85534.836
2192,97823.305
2193,91296.3
2194,106081.04
2195,107841.72
2196,102213.266
2197,122114.71
2198,168115.55
2199,168366.0
2200,126996.03
2201,155823.33
2202,218023.56
2203,130260.47
2204,212464.28
2205,112314.89
2206,132518.61
2207,208369.33
2208,245948.89
2209,219473.0
2210,120709.984
2211,115670.47
2212,121903.74
2213,107117.76
2214,136537.31
2215,105379.34
2216,153637.95
2217,72327.6
2218,84363.23
2219,72017.46
2220,65864.945
2221,306413.4
2222,261576.12
2223,278531.88
2224,211821.11
2225,128474.89
2226,183808.86
2227,196703.55
2228,286557.06
2229,253701.2
2230,172816.1
2231,222075.53
2232,188454.36
2233,165296.38
2234,247982.4
2235,220580.7
2236,284513.12
2237,338387.84
2238,205198.73
2239,121768.85
2240,162701.4
2241,174825.69
2242,132079.05
2243,127308.65
2244,97126.58
2245,94224.17
2246,147230.2
2247,99435.74
2248,121187.516
2249,128768.91
2250,141464.92
2251,116614.49
2252,170341.23
2253,148022.56
2254,173504.89
2255,193465.12
2256,189155.33
2257,198744.0
2258,173087.75
2259,171567.23
2260,176182.9
2261,175611.39
2262,194346.64
2263,363150.72
2264,468870.8
2265,190713.1
2266,303763.7
2267,394566.8
2268,410670.16
2269,154441.08
2270,166302.48
2271,214495.27
2272,188797.61
2273,174117.7
2274,178490.36
2275,166030.39
2276,179457.12
2277,195446.05
2278,154435.48
2279,115848.98
2280,109611.15
2281,164185.14
2282,192671.17
2283,97411.64
2284,96903.98
2285,145828.03
2286,119194.266
2287,357826.22
2288,274632.1
2289,428654.94
2290,488373.6
2291,312135.22
2292,421817.4
2293,503469.38
2294,456359.16
2295,450697.56
2296,231598.88
2297,301580.3
2298,270248.28
2299,374031.75
2300,353069.0
2301,268217.8
2302,262069.27
2303,260845.72
2304,271025.66
2305,191647.86
2306,187893.73
2307,192218.77
2308,209508.1
2309,281590.25
2310,224698.64
2311,181991.69
2312,170180.0
2313,177698.39
2314,173994.84
2315,174876.55
2316,193520.84
2317,181990.83
2318,176133.69
2319,184893.08
2320,193210.47
2321,241329.61
2322,159235.25
2323,174000.17
2324,149933.73
2325,210844.62
2326,160943.5
2327,219004.05
2328,231850.16
2329,179402.03
2330,175381.1
2331,385476.28
2332,378501.4
2333,320310.72
2334,262477.47
2335,247680.8
2336,348453.47
2337,252917.28
2338,284274.72
2339,227032.08
2340,411572.3
2341,223129.34
2342,231579.02
2343,228745.52
2344,230641.4
2345,252663.94
2346,216996.14
2347,208167.14
2348,242070.92
2349,169484.03
2350,277689.75
2351,245862.34
2352,258310.56
2353,251536.12
2354,123037.25
2355,130414.97
2356,154554.38
2357,214094.08
2358,197820.81
2359,121781.74
2360,122098.41
2361,137256.02
2362,290339.44
2363,139557.69
2364,160676.48
2365,219292.45
2366,184156.8
2367,202847.58
2368,205969.66
2369,204461.9
2370,162986.84
2371,164997.12
2372,187730.03
2373,277905.7
2374,315084.72
2375,266467.28
2376,311158.6
2377,330369.12
2378,142014.12
2379,207255.14
2380,142422.5
2381,170767.88
2382,198392.7
2383,200796.4
2384,223546.6
2385,161509.02
2386,149434.83
2387,145384.39
2388,89245.99
2389,128171.27
2390,148378.0
2391,147554.62
2392,125056.484
2393,166395.12
2394,125360.62
2395,195917.62
2396,144189.73
2397,202975.27
2398,119032.164
2399,51418.215
2400,49844.418
2401,118707.73
2402,133668.2
2403,129900.95
2404,144763.05
2405,153196.25
2406,140646.89
2407,127311.56
2408,140198.94
2409,123735.38
2410,168871.75
2411,128822.6
2412,135386.94
2413,130021.92
2414,141650.14
2415,123449.086
2416,119857.45
2417,129929.82
2418,129854.0
2419,124859.84
2420,124440.23
2421,135998.9
2422,121618.91
2423,116119.31
2424,152451.94
2425,198208.33
2426,140081.6
2427,141722.69
2428,163122.12
2429,122391.6
2430,132010.55
2431,92906.61
2432,137535.11
2433,132157.03
2434,131112.56
2435,148386.64
2436,100976.305
2437,107949.05
2438,122915.76
2439,112476.96
2440,120959.24
2441,96549.56
2442,85986.46
2443,112657.2
2444,120869.766
2445,70461.03
2446,135855.53
2447,189976.64
2448,135391.33
2449,102578.195
2450,142900.88
2451,129376.26
2452,197584.77
2453,87038.13
2454,116582.69
2455,110227.42
2456,153548.61
2457,124715.5
2458,110300.71
2459,106705.74
2460,121271.33
2461,123647.15
2462,131757.98
2463,118970.086
2464,183395.1
2465,141572.36
2466,107494.055
2467,141261.88
2468,74154.02
2469,57781.016
2470,203656.23
2471,211368.48
2472,147708.36
2473,119402.016
2474,92453.984
2475,227958.03
2476,116070.82
2477,130767.805
2478,142196.27
2479,102839.43
2480,142053.0
2481,130153.8
2482,127421.98
2483,115043.29
2484,122562.484
2485,134115.11
2486,151887.28
2487,146724.19
2488,150224.28
2489,155250.77
2490,157187.81
2491,85161.88
2492,195227.17
2493,140988.4
2494,157820.19
2495,85265.82
2496,265119.0
2497,148484.88
2498,103060.914
2499,90489.984
2500,127065.086
2501,139260.28
2502,144931.31
2503,91468.5
2504,204066.06
2505,223189.78
2506,239156.72
2507,278989.12
2508,247313.31
2509,211256.83
2510,218528.77
2511,178759.52
2512,200709.1
2513,212048.28
2514,253109.39
2515,166487.67
2516,169979.03
2517,138059.6
2518,149405.19
2519,217411.25
2520,203069.77
2521,196987.95
2522,214721.02
2523,136081.03
2524,129312.12
2525,148126.78
2526,137052.1
2527,113348.42
2528,140236.64
2529,123116.49
2530,121223.0
2531,233070.12
2532,215256.34
2533,197331.5
2534,223796.81
2535,309705.84
2536,248580.97
2537,203414.78
2538,185162.0
2539,185176.83
2540,174298.78
2541,178234.2
2542,166727.89
2543,126198.84
2544,119881.12
2545,126454.37
2546,146914.62
2547,125992.73
2548,156739.34
2549,158904.39
2550,182835.22
2551,142857.27
2552,129308.79
2553,79175.39
2554,110232.055
2555,110181.805
2556,96968.68
2557,103349.89
2558,140089.47
2559,130590.445
2560,142768.47
2561,131181.11
2562,137948.25
2563,155955.48
2564,180226.34
2565,125514.81
2566,146990.16
2567,129147.95
2568,188372.44
2569,204230.78
2570,115707.33
2571,170671.0
2572,154477.61
2573,225229.45
2574,245493.08
2575,132833.05
2576,131089.94
2577,173583.17
2578,90661.18
2579,61108.47
2580,118903.18
2581,110328.59
2582,117697.02
2583,262119.5
2584,162775.9
2585,170436.45
2586,179488.1
2587,201033.98
2588,153059.12
2589,149975.5
2590,197840.64
2591,217514.11
2592,223295.61
2593,225028.89
2594,174533.16
2595,211898.28
2596,317328.0
2597,196473.89
2598,279884.53
2599,243871.58
2600,175925.02
2601,147962.42
2602,78703.15
2603,96194.71
2604,76540.48
2605,73428.555
2606,148043.86
2607,181107.64
2608,209608.64
2609,155892.28
2610,109236.93
2611,120362.945
2612,161957.39
2613,124244.68
2614,125699.53
2615,154224.44
2616,141438.89
2617,183048.42
2618,206414.84
2619,213072.2
2620,180978.16
2621,187087.52
2622,177040.05
2623,236346.11
2624,283316.1
2625,372878.94
2626,172907.42
2627,169964.61
2628,442005.56
2629,486408.84
2630,354087.7
2631,450980.88
2632,437862.06
2633,336796.1
2634,401511.03
2635,157602.98
2636,173200.86
2637,158591.17
2638,282374.7
2639,192859.23
2640,160554.4
2641,101741.88
2642,203277.28
2643,94840.73
2644,126091.3
2645,103981.04
2646,94084.45
2647,95200.305
2648,133196.22
2649,145754.78
2650,144589.47
2651,143233.23
2652,440244.16
2653,257681.42
2654,274373.97
2655,409360.25
2656,295825.1
2657,334179.6
2658,291205.4
2659,316246.75
2660,349259.3
2661,335263.3
2662,342834.06
2663,284248.7
2664,267032.03
2665,326305.4
2666,287737.88
2667,168228.95
2668,186184.56
2669,178674.64
2670,292440.25
2671,185423.84
2672,183140.97
2673,213826.78
2674,212502.75
2675,162282.86
2676,190910.52
2677,196814.08
2678,260222.34
2679,269396.53
2680,281339.8
2681,412406.47
2682,331560.62
2683,500670.25
2684,292934.6
2685,347711.56
2686,265677.84
2687,351675.75
2688,213264.1
2689,205933.12
2690,498587.56
2691,185022.19
2692,115684.59
2693,190300.86
2694,116742.79
2695,194220.66
2696,189794.47
2697,196837.55
2698,206068.08
2699,159700.92
2700,150409.92
2701,156134.08
2702,108415.375
2703,126090.445
2704,143175.88
2705,125194.9
2706,122704.01
2707,117818.19
2708,148142.6
2709,115106.29
2710,127751.836
2711,285662.62
2712,391628.1
2713,153630.92
2714,147453.06
2715,181835.02
2716,137005.19
2717,165745.77
2718,235406.52
2719,167444.48
2720,178888.27
2721,134774.39
2722,164303.88
2723,144580.38
2724,135367.19
2725,133035.25
2726,152623.44
2727,170142.02
2728,171861.84
2729,163634.28
2730,151736.98
2731,113250.2
2732,106116.55
2733,163766.67
2734,132681.23
2735,124667.45
2736,135129.23
2737,125112.42
2738,125713.32
2739,164607.03
2740,140900.62
2741,139296.28
2742,146144.23
2743,150611.45
2744,160914.33
2745,148779.28
2746,139591.36
2747,129361.445
2748,124775.57
2749,125370.9
2750,141896.62
2751,130018.58
2752,202595.28
2753,168796.88
2754,224112.92
2755,125721.81
2756,90926.49
2757,57306.6
2758,76195.41
2759,150792.67
2760,104925.266
2761,146133.08
2762,146031.38
2763,186252.77
2764,136468.44
2765,266735.03
2766,138058.27
2767,93144.45
2768,128109.93
2769,127244.2
2770,144680.38
2771,123577.72
2772,120226.19
2773,147596.7
2774,137512.81
2775,119747.44
2776,142698.77
2777,145691.12
2778,90993.016
2779,117221.5
2780,108162.04
2781,97490.914
2782,84743.75
2783,88927.31
2784,133965.16
2785,131237.55
2786,61996.426
2787,124765.94
2788,70910.055
2789,208002.25
2790,77277.74
2791,111494.11
2792,64213.59
2793,200582.23
2794,94354.47
2795,113572.945
2796,94665.96
2797,189413.45
2798,106463.93
2799,121847.85
2800,60856.13
2801,116390.4
2802,132767.44
2803,167798.08
2804,123934.04
2805,95716.57
2806,72585.414
2807,145424.75
2808,148981.89
2809,130213.89
2810,145881.05
2811,147683.44
2812,139515.9
2813,179385.94
2814,168825.05
2815,89002.055
2816,274371.88
2817,149577.27
2818,122897.24
2819,146715.94
2820,125065.664
2821,102793.43
2822,205680.11
2823,301600.75
2824,179150.34
2825,152426.34
2826,137768.12
2827,140136.66
2828,202063.08
2829,218609.44
2830,232795.11
2831,186803.88
2832,263354.56
2833,289461.62
2834,207004.28
2835,210328.48
2836,195165.72
2837,169525.42
2838,155297.86
2839,175733.52
2840,203281.73
2841,209357.48
2842,225189.48
2843,145421.4
2844,158924.69
2845,122804.69
2846,214352.11
2847,181611.81
2848,214228.48
2849,207316.4
2850,267882.44
2851,239667.7
2852,232545.23
2853,232607.14
2854,139693.64
2855,201992.77
2856,201033.62
2857,195863.45
2858,200242.78
2859,127112.37
2860,125726.625
2861,133646.39
2862,189688.61
2863,135241.5
2864,250989.75
2865,140099.77
2866,133630.47
2867,90863.3
2868,100845.42
2869,117014.76
2870,137691.94
2871,86795.93
2872,42009.215
2873,101961.98
2874,146719.3
2875,124411.15
2876,158362.8
2877,143770.52
2878,181055.84
2879,149066.45
2880,101276.34
2881,142322.16
2882,164458.28
2883,199191.98
2884,195175.39
2885,207404.03
2886,228457.1
2887,98626.28
2888,126897.97
2889,58012.31
2890,75618.75
2891,128865.84
2892,63974.53
2893,93322.195
2894,54500.066
2895,297900.84
2896,284532.66
2897,195584.75
2898,148234.73
2899,224778.17
2900,153182.38
2901,206225.36
2902,196129.98
2903,365421.03
2904,335551.2
2905,92232.32
2906,215622.05
2907,109440.99
2908,133887.89
2909,150598.66
2910,80920.68
2911,78703.15
2912,139074.06
2913,89291.71
2914,69181.99
2915,75903.484
2916,90778.76
2917,172430.86
2918,101430.31
2919,229924.6
